root cubes at depth 2 (rule (a) only): open=25339 short(stop)=154 total=25493
to run: 25493 cubes (0 already journaled; skipped {}; retry=['error'])
solver: cadical /Users/jiaruixu/work_space/smp-max/cadical-src/build/cadical (Version 3.0.1 c60730422e758ef1cebe7aeddf2dda31c996bf04)
base formula: 84882 vars, 2709212 clauses, 48.7 MB, sha256 28421fb68b0f494b..., built in 1.9s
journal header written: base_sha256=28421fb68b0f494b99d1918aa64cff248443161dc7a6c220e0c3e895a67df59b solver=cadical (Version 3.0.1 c60730422e758ef1cebe7aeddf2dda31c996bf04)
[32796/244737 34070.0s] 0,1,2;0,3,5,1,4;0,1,3,5,2: verified [cadical] solve=1.0s lrat=31.6MB cake=2.51s cnf_sha=d9dfa080d95e
[32797/244737 34070.2s] 0,1,2;0,3,5,1,4;0,3,5,2,1: verified [cadical] solve=0.5s lrat=16.0MB cake=2.51s cnf_sha=1c4775efbcfa
[32798/244737 34070.4s] 0,1,2;0,3,5,1,4;0,5,1,3,2: verified [cadical] solve=0.5s lrat=15.9MB cake=2.51s cnf_sha=9bea75b374c5
[32799/244737 34071.0s] 0,1,2;0,3,5,1,4;0,5,2,3,1: verified [cadical] solve=0.5s lrat=16.3MB cake=2.52s cnf_sha=e5cdf9742464
[32800/244737 34071.3s] 0,1,2;0,3,5,1,4;0,1,2,4,5: verified [cadical] solve=0.5s lrat=15.7MB cake=2.51s cnf_sha=ffe15035bc52
[32801/244737 34071.7s] 0,1,2;0,3,5,1,4;0,5,4,2,1: verified [cadical] solve=0.5s lrat=16.2MB cake=2.51s cnf_sha=efb2bf48a715
[32802/244737 34072.1s] 0,1,2;0,3,5,1,4;0,5,1,2,4: verified [cadical] solve=1.01s lrat=31.0MB cake=2.51s cnf_sha=6aee1baf7c63
[32803/244737 34072.1s] 0,1,2;0,3,5,1,4;0,1,3,4,5: verified [cadical] solve=0.52s lrat=15.4MB cake=2.51s cnf_sha=a23d1f917695
[32804/244737 34072.9s] 0,1,2;0,3,5,1,4;0,1,3,5,4: verified [cadical] solve=1.01s lrat=15.9MB cake=2.51s cnf_sha=1d2045abc943
[32805/244737 34073.1s] 0,1,2;0,3,5,1,4;0,3,4,5,1: verified [cadical] solve=0.5s lrat=15.9MB cake=2.51s cnf_sha=88fbe6cff7bb
[32806/244737 34073.3s] 0,1,2;0,3,5,1,4;0,5,1,3,4: verified [cadical] solve=0.51s lrat=16.0MB cake=2.51s cnf_sha=4ccb6258398d
[32807/244737 34073.6s] 0,1,2;0,3,5,1,4;0,5,4,3,1: verified [cadical] solve=0.51s lrat=16.0MB cake=2.51s cnf_sha=f762e1e566d2
[32808/244737 34074.4s] 0,1,2;0,3,5,1,4;0,3,2,4,5: verified [cadical] solve=1.01s lrat=31.5MB cake=2.51s cnf_sha=7ac7c8bcea55
[32809/244737 34074.4s] 0,1,2;0,3,5,1,4;0,3,4,5,2: verified [cadical] solve=0.5s lrat=16.1MB cake=2.51s cnf_sha=4f46346a3cd6
[32810/244737 34074.6s] 0,1,2;0,3,5,1,4;0,3,5,2,4: verified [cadical] solve=0.5s lrat=16.4MB cake=2.51s cnf_sha=ee54c964fa47
[32811/244737 34075.4s] 0,1,2;0,3,5,1,4;0,5,2,3,4: verified [cadical] solve=0.5s lrat=16.4MB cake=2.51s cnf_sha=72885b17dad7
[32812/244737 34075.4s] 0,1,2;0,3,5,1,4;0,5,4,3,2: verified [cadical] solve=0.5s lrat=16.5MB cake=2.51s cnf_sha=89e2a4e30d27
[32813/244737 34075.6s] 0,1,2;0,3,5,1,4;0,3,5,4,2: verified [cadical] solve=1.01s lrat=31.7MB cake=2.51s cnf_sha=b9f134a84b5d
[32814/244737 34076.3s] 0,1,2;0,3,5,1,4;1,2,3,4,5: verified [cadical] solve=0.5s lrat=15.9MB cake=2.51s cnf_sha=6be6325a0488
[32815/244737 34076.5s] 0,1,2;0,3,5,1,4;1,2,4,3,5: verified [cadical] solve=0.51s lrat=15.8MB cake=2.51s cnf_sha=3b42dca05c82
[32816/244737 34076.9s] 0,1,2;0,3,5,1,4;1,3,4,5,2: verified [cadical] solve=0.5s lrat=15.7MB cake=2.51s cnf_sha=57809dfec14c
[32817/244737 34077.3s] 0,1,2;0,3,5,1,4;1,3,2,4,5: verified [cadical] solve=1.01s lrat=15.8MB cake=2.51s cnf_sha=5ebd3bf2f254
[32818/244737 34077.7s] 0,1,2;0,3,5,1,4;1,3,5,4,2: verified [cadical] solve=0.5s lrat=15.8MB cake=2.51s cnf_sha=40d65247781e
[32819/244737 34077.7s] 0,1,2;0,3,5,1,4;0,1,2,3,4,5: verified [cadical] solve=0.5s lrat=15.8MB cake=2.51s cnf_sha=c669ea815388
[32820/244737 34077.9s] 0,1,2;0,3,5,1,4;0,1,2,3,5,4: verified [cadical] solve=0.51s lrat=15.8MB cake=2.51s cnf_sha=d83f92fb8be5
[32821/244737 34078.8s] 0,1,2;0,3,5,1,4;0,1,2,4,3,5: verified [cadical] solve=0.5s lrat=15.8MB cake=2.51s cnf_sha=da9ee597071c
[32822/244737 34078.8s] 0,1,2;0,3,5,1,4;0,1,3,2,4,5: verified [cadical] solve=0.5s lrat=15.8MB cake=2.51s cnf_sha=a2b2c76c0a78
[32823/244737 34079.0s] 0,1,2;0,3,5,1,4;0,1,3,4,5,2: verified [cadical] solve=0.5s lrat=15.8MB cake=2.51s cnf_sha=7d623f47f52d
[32824/244737 34079.6s] 0,1,2;0,3,5,1,4;0,1,3,5,2,4: verified [cadical] solve=0.5s lrat=15.8MB cake=2.51s cnf_sha=24a37a321349
[32825/244737 34079.8s] 0,1,2;0,3,5,1,4;0,1,3,5,4,2: verified [cadical] solve=0.5s lrat=15.8MB cake=2.51s cnf_sha=c0ce21c74e42
[32826/244737 34080.2s] 0,1,2;0,3,5,1,4;0,3,1,2,4,5: verified [cadical] solve=0.51s lrat=15.8MB cake=2.51s cnf_sha=4f8285a7fbde
[32827/244737 34080.6s] 0,1,2;0,3,5,1,4;0,3,2,4,5,1: verified [cadical] solve=0.5s lrat=15.8MB cake=2.51s cnf_sha=d05b35670bd7
[32828/244737 34081.1s] 0,1,2;0,3,5,1,4;0,3,4,5,1,2: verified [cadical] solve=0.5s lrat=15.8MB cake=2.51s cnf_sha=5231383780fe
[32829/244737 34081.1s] 0,1,2;0,3,5,1,4;0,3,4,5,2,1: verified [cadical] solve=0.51s lrat=15.8MB cake=2.51s cnf_sha=a5a86991355f
[32830/244737 34081.3s] 0,1,2;0,3,5,1,4;0,3,5,1,2,4: verified [cadical] solve=0.51s lrat=15.8MB cake=2.51s cnf_sha=e54ebd5860e7
[32831/244737 34082.1s] 0,1,2;0,3,5,1,4;0,3,5,4,2,1: verified [cadical] solve=0.51s lrat=15.8MB cake=2.51s cnf_sha=c9ddd8fbf5a2
[32832/244737 34082.1s] 0,1,2;0,3,5,1,4;0,5,1,2,3,4: verified [cadical] solve=0.51s lrat=15.8MB cake=2.51s cnf_sha=992643611136
[32833/244737 34082.3s] 0,1,2;0,3,5,1,4;0,5,1,3,2,4: verified [cadical] solve=0.51s lrat=15.8MB cake=2.52s cnf_sha=a163dd4f2005
[32834/244737 34082.9s] 0,1,2;0,3,5,1,4;0,5,1,3,4,2: verified [cadical] solve=0.5s lrat=15.8MB cake=2.51s cnf_sha=e9fd4b99cf56
[32835/244737 34083.1s] 0,1,2;0,3,5,1,4;0,5,2,1,3,4: verified [cadical] solve=0.51s lrat=15.8MB cake=2.51s cnf_sha=074320ad77b5
[32836/244737 34083.6s] 0,1,2;0,3,5,1,4;0,5,2,4,3,1: verified [cadical] solve=0.5s lrat=15.8MB cake=2.51s cnf_sha=84bebb1d8df7
[32837/244737 34084.0s] 0,1,2;0,3,5,1,4;0,5,4,2,3,1: verified [cadical] solve=0.5s lrat=15.8MB cake=2.51s cnf_sha=e91309c10b92
[32838/244737 34084.4s] 0,1,2;0,3,5,1,4;0,5,4,3,1,2: verified [cadical] solve=0.51s lrat=15.8MB cake=2.51s cnf_sha=4be76a9150f0
[32839/244737 34084.4s] 0,1,2;0,3,5,1,4;0,5,4,3,2,1: verified [cadical] solve=0.51s lrat=15.8MB cake=2.51s cnf_sha=d84e4dccb828
[32840/244737 34084.6s] 0,1,2,4,3;1,2,3;stop: verified [cadical] solve=0.5s lrat=15.1MB cake=2.51s cnf_sha=62d59e1b716a
[32841/244737 34088.7s] 0,1,2,4,3;1,2,3;0,1,2: verified [cadical] solve=1.01s lrat=33.5MB cake=3.02s cnf_sha=6a7ff2074fd4
[32842/244737 34088.9s] 0,1,2,4,3;1,2,3;0,1,4: verified [cadical] solve=1.01s lrat=41.1MB cake=3.02s cnf_sha=eb87c8c4dc03
[32843/244737 34089.6s] 0,1,2,4,3;1,2,3;0,3: verified [cadical] solve=3.01s lrat=109.2MB cake=4.02s cnf_sha=e054fabe8469
[32844/244737 34090.2s] 0,1,2,4,3;1,2,3;2,4: verified [cadical] solve=2.51s lrat=104.0MB cake=4.02s cnf_sha=6bb031f1c13b
[32845/244737 34090.4s] 0,1,2,4,3;1,2,3;1,5: verified [cadical] solve=3.01s lrat=108.2MB cake=4.02s cnf_sha=76963bf267d9
[32846/244737 34091.0s] 0,1,2,4,3;1,2,3;2,5: verified [cadical] solve=2.51s lrat=107.8MB cake=4.52s cnf_sha=6f53761c4121
[32847/244737 34091.4s] 0,1,2,4,3;1,2,3;3,5: verified [cadical] solve=3.01s lrat=100.5MB cake=4.02s cnf_sha=59399976b3fd
[32848/244737 34093.1s] 0,1,2,4,3;1,2,3;0,1,5: verified [cadical] solve=1.01s lrat=43.7MB cake=3.01s cnf_sha=45d078f0958c
[32849/244737 34093.3s] 0,1,2,4,3;1,2,3;0,4,2: verified [cadical] solve=1.01s lrat=42.1MB cake=3.02s cnf_sha=aa9c5f5da6d6
[32850/244737 34093.9s] 0,1,2,4,3;1,2,3;0,5,2: verified [cadical] solve=1.01s lrat=42.4MB cake=3.02s cnf_sha=26f02cc63ef4
[32851/244737 34094.5s] 0,1,2,4,3;1,2,3;0,4: verified [cadical] solve=6.02s lrat=192.6MB cake=6.02s cnf_sha=22f4d7586486
[32852/244737 34094.5s] 0,1,2,4,3;1,2,3;0,4,3: verified [cadical] solve=1.01s lrat=39.6MB cake=3.01s cnf_sha=c9a5f8a524da
[32853/244737 34094.8s] 0,1,2,4,3;1,2,3;0,3,5: verified [cadical] solve=1.01s lrat=50.3MB cake=3.01s cnf_sha=810d85589662
[32854/244737 34095.4s] 0,1,2,4,3;1,2,3;0,5: verified [cadical] solve=6.53s lrat=189.8MB cake=6.03s cnf_sha=f16c01e78823
[32855/244737 34095.4s] 0,1,2,4,3;1,2,3;0,5,3: verified [cadical] solve=1.01s lrat=39.2MB cake=3.02s cnf_sha=45c56cb1c975
[32856/244737 34096.4s] 0,1,2,4,3;1,2,3;4,5: verified [cadical] solve=5.53s lrat=197.6MB cake=6.02s cnf_sha=1b5ec86c5af6
[32857/244737 34097.2s] 0,1,2,4,3;1,2,3;1,2,5: verified [cadical] solve=1.01s lrat=42.8MB cake=2.51s cnf_sha=902233780a33
[32858/244737 34097.4s] 0,1,2,4,3;1,2,3;0,4,5: verified [cadical] solve=2.01s lrat=70.3MB cake=3.52s cnf_sha=7311cdd6ccad
[32859/244737 34098.3s] 0,1,2,4,3;1,2,3;1,4,3: verified [cadical] solve=1.01s lrat=37.4MB cake=3.01s cnf_sha=fe30cd73d3db
[32860/244737 34098.9s] 0,1,2,4,3;1,2,3;0,5,4: verified [cadical] solve=2.01s lrat=77.7MB cake=3.52s cnf_sha=18b43eab125f
[32861/244737 34098.9s] 0,1,2,4,3;1,2,3;1,5,3: verified [cadical] solve=1.01s lrat=41.4MB cake=3.02s cnf_sha=cbeded6be157
[32862/244737 34098.9s] 0,1,2,4,3;1,2,3;1,4,5: verified [cadical] solve=1.01s lrat=53.7MB cake=3.01s cnf_sha=5266c162d3c5
[32863/244737 34099.1s] 0,1,2,4,3;1,2,3;2,4,5: verified [cadical] solve=1.01s lrat=43.7MB cake=3.01s cnf_sha=27a9d3fbffbf
[32864/244737 34099.7s] 0,1,2,4,3;1,2,3;2,5,4: verified [cadical] solve=1.01s lrat=46.2MB cake=3.01s cnf_sha=ad0829c16746
[32865/244737 34099.7s] 0,1,2,4,3;1,2,3;3,5,4: verified [cadical] solve=1.01s lrat=44.8MB cake=3.01s cnf_sha=7a69568aab1a
[32866/244737 34099.7s] 0,1,2,4,3;1,2,3;0,3,1,2: verified [cadical] solve=0.51s lrat=16.1MB cake=2.51s cnf_sha=cebc745c38ee
[32867/244737 34100.8s] 0,1,2,4,3;1,2,3;0,1,4,2: verified [cadical] solve=0.51s lrat=16.4MB cake=2.51s cnf_sha=eb37240d70f0
[32868/244737 34101.2s] 0,1,2,4,3;1,2,3;0,1,2,4: verified [cadical] solve=1.01s lrat=16.7MB cake=2.51s cnf_sha=903698b78261
[32869/244737 34101.6s] 0,1,2,4,3;1,2,3;0,1,2,5: verified [cadical] solve=0.5s lrat=16.4MB cake=2.51s cnf_sha=3d28edd63ca2
[32870/244737 34102.2s] 0,1,2,4,3;1,2,3;0,5,1,2: verified [cadical] solve=0.5s lrat=16.4MB cake=2.51s cnf_sha=997dc9970dc9
[32871/244737 34102.5s] 0,1,2,4,3;1,2,3;0,3,1,4: verified [cadical] solve=0.5s lrat=16.2MB cake=2.51s cnf_sha=f9eb8a5725fe
[32872/244737 34102.9s] 0,1,2,4,3;1,2,3;0,1,5,2: verified [cadical] solve=1.0s lrat=31.1MB cake=2.51s cnf_sha=273a316dc56b
[32873/244737 34102.9s] 0,1,2,4,3;1,2,3;0,1,4,3: verified [cadical] solve=1.01s lrat=15.8MB cake=2.51s cnf_sha=3a6a9ae28c76
[32874/244737 34103.7s] 0,1,2,4,3;1,2,3;0,1,5,3: verified [cadical] solve=1.01s lrat=31.2MB cake=2.51s cnf_sha=dfc8820f37a4
[32875/244737 34103.7s] 0,1,2,4,3;1,2,3;0,3,1,5: verified [cadical] solve=1.01s lrat=33.6MB cake=2.51s cnf_sha=f3834c32b08e
[32876/244737 34103.7s] 0,1,2,4,3;1,2,3;0,1,4,5: verified [cadical] solve=1.0s lrat=34.9MB cake=2.51s cnf_sha=7118c88cd7ac
[32877/244737 34104.7s] 0,1,2,4,3;1,2,3;0,1,5,4: verified [cadical] solve=1.01s lrat=33.8MB cake=2.51s cnf_sha=5fd7e9a79ac6
[32878/244737 34104.9s] 0,1,2,4,3;1,2,3;0,3,5,2: verified [cadical] solve=0.51s lrat=16.8MB cake=2.51s cnf_sha=78f4e9510c56
[32879/244737 34105.2s] 0,1,2,4,3;1,2,3;0,5,1,4: verified [cadical] solve=1.01s lrat=33.5MB cake=2.51s cnf_sha=2f9dbb6b40f4
[32880/244737 34106.2s] 0,1,2,4,3;1,2,3;0,4,2,5: verified [cadical] solve=1.01s lrat=35.1MB cake=2.51s cnf_sha=c602cd755240
[32881/244737 34106.4s] 0,1,2,4,3;1,2,3;0,4,5,2: verified [cadical] solve=1.01s lrat=34.6MB cake=2.51s cnf_sha=8c3bdb85eb76
[32882/244737 34106.8s] 0,1,2,4,3;1,2,3;0,5,2,4: verified [cadical] solve=1.01s lrat=33.3MB cake=2.51s cnf_sha=e59ad99d7920
[32883/244737 34106.8s] 0,1,2,4,3;1,2,3;0,5,4,2: verified [cadical] solve=1.01s lrat=35.1MB cake=2.51s cnf_sha=01f0c33ae825
[32884/244737 34108.1s] 0,1,2,4,3;1,2,3;0,3,5,4: verified [cadical] solve=1.01s lrat=35.6MB cake=3.01s cnf_sha=2dc377f85f1d
[32885/244737 34108.1s] 0,1,2,4,3;1,2,3;0,4,3,5: verified [cadical] solve=1.01s lrat=34.1MB cake=3.01s cnf_sha=0eea6d070791
[32886/244737 34108.1s] 0,1,2,4,3;1,2,3;0,4,5,3: verified [cadical] solve=1.01s lrat=34.2MB cake=3.01s cnf_sha=90261676ff1a
[32887/244737 34108.7s] 0,1,2,4,3;1,2,3;0,5,4,3: verified [cadical] solve=1.01s lrat=33.1MB cake=2.51s cnf_sha=58bb2b3048be
[32888/244737 34108.9s] 0,1,2,4,3;1,2,3;1,2,4,3: verified [cadical] solve=1.01s lrat=16.2MB cake=2.51s cnf_sha=b3482f919758
[32889/244737 34109.1s] 0,1,2,4,3;1,2,3;1,2,5,3: verified [cadical] solve=1.01s lrat=16.3MB cake=2.51s cnf_sha=ff695ff7dc7f
[32890/244737 34109.7s] 0,1,2,4,3;1,2,3;1,4,2,5: verified [cadical] solve=0.5s lrat=17.0MB cake=2.51s cnf_sha=bd47ef448f34
[32891/244737 34110.2s] 0,1,2,4,3;1,2,3;1,2,4,5: verified [cadical] solve=1.01s lrat=32.6MB cake=2.51s cnf_sha=3be0401d6f5f
[32892/244737 34110.8s] 0,1,2,4,3;1,2,3;1,4,3,5: verified [cadical] solve=1.01s lrat=16.6MB cake=2.51s cnf_sha=fd5a2fa1014c
[32893/244737 34110.8s] 0,1,2,4,3;1,2,3;1,4,5,3: verified [cadical] solve=1.01s lrat=32.4MB cake=2.51s cnf_sha=3959b3c6b95f
[32894/244737 34111.4s] 0,1,2,4,3;1,2,3;1,5,4,3: verified [cadical] solve=0.51s lrat=16.8MB cake=2.51s cnf_sha=ad0ca7b1e5a1
[32895/244737 34111.4s] 0,1,2,4,3;1,2,3;2,4,3,5: verified [cadical] solve=0.5s lrat=16.4MB cake=2.51s cnf_sha=44690c05a59f
[32896/244737 34111.4s] 0,1,2,4,3;1,2,3;0,1,2,4,3: verified [cadical] solve=0.51s lrat=15.3MB cake=2.51s cnf_sha=1136114462c0
[32897/244737 34112.0s] 0,1,2,4,3;1,2,3;0,3,1,2,4: verified [cadical] solve=0.5s lrat=15.3MB cake=2.51s cnf_sha=fdbd12510ab9
[32898/244737 34112.2s] 0,1,2,4,3;1,2,3;0,3,1,4,2: verified [cadical] solve=0.51s lrat=15.3MB cake=2.51s cnf_sha=2c52dfd78641
[32899/244737 34112.4s] 0,1,2,4,3;1,2,3;0,4,3,1,2: verified [cadical] solve=0.51s lrat=15.3MB cake=2.51s cnf_sha=57edf539bec4
[32900/244737 34113.1s] 0,1,2,4,3;1,2,3;0,1,2,5,3: verified [cadical] solve=0.5s lrat=15.3MB cake=2.51s cnf_sha=a96951d211f3
[32901/244737 34113.5s] 0,1,2,4,3;1,2,3;0,3,1,2,5: verified [cadical] solve=0.5s lrat=15.3MB cake=2.52s cnf_sha=a991ee3c311c
[32902/244737 34114.1s] 0,1,2,4,3;1,2,3;0,3,1,5,2: verified [cadical] solve=0.51s lrat=15.3MB cake=2.51s cnf_sha=486a08675eff
[32903/244737 34114.1s] 0,1,2,4,3;1,2,3;0,3,5,1,2: verified [cadical] solve=0.51s lrat=15.3MB cake=2.51s cnf_sha=7d1ff5051907
[32904/244737 34114.7s] 0,1,2,4,3;1,2,3;0,5,3,1,2: verified [cadical] solve=0.51s lrat=15.3MB cake=2.51s cnf_sha=b54abdbe508d
[32905/244737 34114.7s] 0,1,2,4,3;1,2,3;0,1,2,4,5: verified [cadical] solve=0.51s lrat=15.9MB cake=2.51s cnf_sha=e5e55a090fa8
[32906/244737 34114.7s] 0,1,2,4,3;1,2,3;0,1,2,5,4: verified [cadical] solve=0.5s lrat=15.8MB cake=2.51s cnf_sha=632067027408
[32907/244737 34115.6s] 0,1,2,4,3;1,2,3;0,1,4,5,2: verified [cadical] solve=0.5s lrat=15.6MB cake=2.51s cnf_sha=12dc4bd00661
[32908/244737 34115.8s] 0,1,2,4,3;1,2,3;0,1,5,2,4: verified [cadical] solve=0.51s lrat=15.8MB cake=2.51s cnf_sha=5ea138626e3f
[32909/244737 34116.0s] 0,1,2,4,3;1,2,3;0,1,4,2,5: verified [cadical] solve=1.0s lrat=30.6MB cake=2.51s cnf_sha=ceeff7fbe75f
[32910/244737 34116.8s] 0,1,2,4,3;1,2,3;0,4,5,1,2: verified [cadical] solve=0.5s lrat=15.7MB cake=2.51s cnf_sha=f0c91800f4d7
[32911/244737 34117.0s] 0,1,2,4,3;1,2,3;0,1,5,4,2: verified [cadical] solve=1.01s lrat=16.0MB cake=2.51s cnf_sha=ed6038159d37
[32912/244737 34117.4s] 0,1,2,4,3;1,2,3;0,5,1,2,4: verified [cadical] solve=0.5s lrat=15.6MB cake=2.52s cnf_sha=c620642adf56
[32913/244737 34117.4s] 0,1,2,4,3;1,2,3;0,5,1,4,2: verified [cadical] solve=0.5s lrat=15.5MB cake=2.52s cnf_sha=60d19ef247d0
[32914/244737 34118.1s] 0,1,2,4,3;1,2,3;0,1,4,5,3: verified [cadical] solve=0.51s lrat=15.6MB cake=2.51s cnf_sha=4b24f2e4614f
[32915/244737 34118.1s] 0,1,2,4,3;1,2,3;0,1,5,4,3: verified [cadical] solve=0.5s lrat=15.6MB cake=2.51s cnf_sha=10432b2ad2ce
[32916/244737 34118.7s] 0,1,2,4,3;1,2,3;0,1,4,3,5: verified [cadical] solve=1.01s lrat=15.9MB cake=2.51s cnf_sha=368a14526ca5
[32917/244737 34119.5s] 0,1,2,4,3;1,2,3;0,3,1,4,5: verified [cadical] solve=1.01s lrat=16.1MB cake=2.51s cnf_sha=007ee549073c
[32918/244737 34119.7s] 0,1,2,4,3;1,2,3;0,3,1,5,4: verified [cadical] solve=1.01s lrat=15.8MB cake=2.51s cnf_sha=b9d65c67c3f7
[32919/244737 34119.9s] 0,1,2,4,3;1,2,3;0,3,5,1,4: verified [cadical] solve=1.01s lrat=15.9MB cake=2.51s cnf_sha=4d5540fd9ff0
[32920/244737 34120.4s] 0,1,2,4,3;1,2,3;0,5,1,4,3: verified [cadical] solve=0.5s lrat=16.2MB cake=2.51s cnf_sha=5aedfcc4ff18
[32921/244737 34120.8s] 0,1,2,4,3;1,2,3;0,4,3,1,5: verified [cadical] solve=1.01s lrat=16.0MB cake=2.51s cnf_sha=9aae0e923d29
[32922/244737 34120.8s] 0,1,2,4,3;1,2,3;0,5,3,1,4: verified [cadical] solve=0.5s lrat=15.4MB cake=2.51s cnf_sha=be0614e057d8
[32923/244737 34120.8s] 0,1,2,4,3;1,2,3;0,3,5,2,4: verified [cadical] solve=0.5s lrat=15.6MB cake=2.51s cnf_sha=adf9648d9f78
[32924/244737 34122.0s] 0,1,2,4,3;1,2,3;0,3,5,4,2: verified [cadical] solve=1.01s lrat=15.5MB cake=2.51s cnf_sha=ac6726d4585e
[32925/244737 34122.0s] 0,1,2,4,3;1,2,3;0,4,2,5,3: verified [cadical] solve=1.01s lrat=15.7MB cake=2.51s cnf_sha=a7bd009f5248
[32926/244737 34122.0s] 0,1,2,4,3;1,2,3;0,4,3,5,2: verified [cadical] solve=0.5s lrat=15.5MB cake=2.51s cnf_sha=e95a8c4d831d
[32927/244737 34122.8s] 0,1,2,4,3;1,2,3;0,5,2,4,3: verified [cadical] solve=0.51s lrat=16.1MB cake=2.52s cnf_sha=92ce2494870a
[32928/244737 34123.1s] 0,1,2,4,3;1,2,3;1,2,4,3,5: verified [cadical] solve=0.5s lrat=15.2MB cake=2.51s cnf_sha=2166c98cb927
[32929/244737 34123.3s] 0,1,2,4,3;1,2,3;1,2,4,5,3: verified [cadical] solve=0.5s lrat=15.2MB cake=2.51s cnf_sha=105880ad1b14
[32930/244737 34123.7s] 0,1,2,4,3;1,2,3;1,2,5,4,3: verified [cadical] solve=0.5s lrat=15.2MB cake=2.51s cnf_sha=e51e6d96bc97
[32931/244737 34124.1s] 0,1,2,4,3;1,2,3;1,4,2,5,3: verified [cadical] solve=0.51s lrat=15.2MB cake=2.51s cnf_sha=cb3d21a020a1
[32932/244737 34124.1s] 0,1,2,4,3;1,2,3;1,5,2,4,3: verified [cadical] solve=0.5s lrat=15.2MB cake=2.51s cnf_sha=b35c10e561a2
[32933/244737 34124.1s] 0,1,2,4,3;1,2,3;0,1,2,4,3,5: verified [cadical] solve=0.5s lrat=15.4MB cake=2.51s cnf_sha=afea4eb90284
[32934/244737 34125.3s] 0,1,2,4,3;1,2,3;0,1,2,4,5,3: verified [cadical] solve=0.51s lrat=15.4MB cake=2.51s cnf_sha=f38a958ecc98
[32935/244737 34125.3s] 0,1,2,4,3;1,2,3;0,1,2,5,4,3: verified [cadical] solve=0.51s lrat=15.4MB cake=2.51s cnf_sha=29ca91a4431a
[32936/244737 34126.0s] 0,1,2,4,3;1,2,3;0,1,4,2,5,3: verified [cadical] solve=1.01s lrat=15.4MB cake=2.52s cnf_sha=49b712cb5f1e
[32937/244737 34126.2s] 0,1,2,4,3;1,2,3;0,1,4,3,5,2: verified [cadical] solve=0.5s lrat=15.4MB cake=2.51s cnf_sha=b3d9cd14ff2a
[32938/244737 34126.4s] 0,1,2,4,3;1,2,3;0,1,5,2,4,3: verified [cadical] solve=0.51s lrat=15.4MB cake=2.51s cnf_sha=0c6512fea167
[32939/244737 34126.6s] 0,1,2,4,3;1,2,3;0,3,1,2,4,5: verified [cadical] solve=0.5s lrat=15.4MB cake=2.51s cnf_sha=d8e48a2ff0ca
[32940/244737 34127.0s] 0,1,2,4,3;1,2,3;0,3,1,2,5,4: verified [cadical] solve=0.5s lrat=15.4MB cake=2.51s cnf_sha=484c21e1edb9
[32941/244737 34127.4s] 0,1,2,4,3;1,2,3;0,3,1,4,2,5: verified [cadical] solve=0.51s lrat=15.4MB cake=2.51s cnf_sha=9819f92a457f
[32942/244737 34127.4s] 0,1,2,4,3;1,2,3;0,3,1,4,5,2: verified [cadical] solve=0.51s lrat=15.4MB cake=2.51s cnf_sha=028d13934f1a
[32943/244737 34127.4s] 0,1,2,4,3;1,2,3;0,3,1,5,2,4: verified [cadical] solve=0.51s lrat=15.4MB cake=2.52s cnf_sha=72ba303e9807
[32944/244737 34128.7s] 0,1,2,4,3;1,2,3;0,3,1,5,4,2: verified [cadical] solve=0.5s lrat=15.4MB cake=2.51s cnf_sha=bc55bee11457
[32945/244737 34128.7s] 0,1,2,4,3;1,2,3;0,3,5,1,2,4: verified [cadical] solve=0.51s lrat=15.4MB cake=2.51s cnf_sha=7bb2a1fbeef4
[32946/244737 34129.3s] 0,1,2,4,3;1,2,3;0,3,5,1,4,2: verified [cadical] solve=0.51s lrat=15.4MB cake=2.51s cnf_sha=6d06abd3be33
[32947/244737 34129.5s] 0,1,2,4,3;1,2,3;0,4,3,1,2,5: verified [cadical] solve=0.5s lrat=15.4MB cake=2.51s cnf_sha=7b7238293311
[32948/244737 34129.7s] 0,1,2,4,3;1,2,3;0,4,3,1,5,2: verified [cadical] solve=0.51s lrat=15.4MB cake=2.51s cnf_sha=a50728f4cb74
[32949/244737 34129.9s] 0,1,2,4,3;1,2,3;0,4,3,5,1,2: verified [cadical] solve=0.5s lrat=15.4MB cake=2.51s cnf_sha=9b5a4ef9ae04
[32950/244737 34130.4s] 0,1,2,4,3;1,2,3;0,4,5,3,1,2: verified [cadical] solve=0.5s lrat=15.4MB cake=2.51s cnf_sha=da20d8a7a5bb
[32951/244737 34130.8s] 0,1,2,4,3;1,2,3;0,5,1,2,4,3: verified [cadical] solve=0.51s lrat=15.4MB cake=2.52s cnf_sha=7feaf594af39
[32952/244737 34130.8s] 0,1,2,4,3;1,2,3;0,5,3,1,2,4: verified [cadical] solve=0.51s lrat=15.4MB cake=2.52s cnf_sha=af79b7908200
[32953/244737 34130.8s] 0,1,2,4,3;1,2,3;0,5,3,1,4,2: verified [cadical] solve=0.5s lrat=15.4MB cake=2.52s cnf_sha=76db87d6e6d7
[32954/244737 34132.0s] 0,1,2,4,3;1,2,3;0,5,4,3,1,2: verified [cadical] solve=0.5s lrat=15.4MB cake=2.51s cnf_sha=4741836ddb69
[32955/244737 34132.0s] 0,3,4,1,2;0,4,5;stop: verified [cadical] solve=0.5s lrat=15.8MB cake=2.51s cnf_sha=58cc173a7f63
